seq,site_seq,result,resptime,display,resulttext,cst,comid,version,uid,cdate,ctime,udate,utime,ddate,dtime
19653,65,FALSE,3159,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220813,190009176,20220813,190009176,0,0
19654,107,TRUE,198,,,,DOREIKU,1,TEST RUNNER,20220813,190009377,20220813,190009377,0,0
19655,52,TRUE,121,,,,DOREIKU,1,TEST RUNNER,20220813,190009503,20220813,190009503,0,0
19656,111,TRUE,430,,,,DOREIKU,1,TEST RUNNER,20220813,190009939,20220813,190009939,0,0
19657,108,TRUE,743,,,,DOREIKU,1,TEST RUNNER,20220813,200002188,20220813,200002188,0,0
19658,56,TRUE,2757,,,,DOREIKU,1,TEST RUNNER,20220813,200004959,20220813,200004959,0,0
19659,110,TRUE,288,,,,DOREIKU,1,TEST RUNNER,20220813,200005251,20220813,200005251,0,0
19660,65,FALSE,3157,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220813,200008413,20220813,200008413,0,0
19661,107,TRUE,184,,,,DOREIKU,1,TEST RUNNER,20220813,200008602,20220813,200008602,0,0
19662,52,TRUE,172,,,,DOREIKU,1,TEST RUNNER,20220813,200008779,20220813,200008779,0,0
19663,111,TRUE,392,,,,DOREIKU,1,TEST RUNNER,20220813,200009177,20220813,200009177,0,0
19664,108,TRUE,987,,,,DOREIKU,1,TEST RUNNER,20220813,210002678,20220813,210002678,0,0
19665,56,TRUE,2698,,,,DOREIKU,1,TEST RUNNER,20220813,210005386,20220813,210005386,0,0
19666,110,TRUE,293,,,,DOREIKU,1,TEST RUNNER,20220813,210005685,20220813,210005685,0,0
19667,65,FALSE,3121,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220813,210008809,20220813,210008809,0,0
19668,107,TRUE,205,,,,DOREIKU,1,TEST RUNNER,20220813,210009019,20220813,210009019,0,0
19669,52,TRUE,164,,,,DOREIKU,1,TEST RUNNER,20220813,210009189,20220813,210009189,0,0
19670,111,TRUE,338,,,,DOREIKU,1,TEST RUNNER,20220813,210009533,20220813,210009533,0,0
19671,108,TRUE,797,,,,DOREIKU,1,TEST RUNNER,20220813,220002806,20220813,220002806,0,0
19672,56,TRUE,2709,,,,DOREIKU,1,TEST RUNNER,20220813,220005524,20220813,220005524,0,0
19673,110,TRUE,317,,,,DOREIKU,1,TEST RUNNER,20220813,220005846,20220813,220005846,0,0
19674,65,FALSE,3114,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220813,220008963,20220813,220008963,0,0
19675,107,TRUE,214,,,,DOREIKU,1,TEST RUNNER,20220813,220009183,20220813,220009183,0,0
19676,52,TRUE,201,,,,DOREIKU,1,TEST RUNNER,20220813,220009388,20220813,220009388,0,0
19677,111,TRUE,369,,,,DOREIKU,1,TEST RUNNER,20220813,220009762,20220813,220009762,0,0
19678,108,TRUE,886,,,,DOREIKU,1,TEST RUNNER,20220813,230003126,20220813,230003126,0,0
19679,56,TRUE,2689,,,,DOREIKU,1,TEST RUNNER,20220813,230005824,20220813,230005824,0,0
19680,110,TRUE,390,,,,DOREIKU,1,TEST RUNNER,20220813,230006219,20220813,230006219,0,0
19681,65,FALSE,3151,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220813,230009374,20220813,230009374,0,0
19682,107,TRUE,212,,,,DOREIKU,1,TEST RUNNER,20220813,230009589,20220813,230009589,0,0
19683,52,TRUE,123,,,,DOREIKU,1,TEST RUNNER,20220813,230009717,20220813,230009717,0,0
19684,111,TRUE,368,,,,DOREIKU,1,TEST RUNNER,20220813,230010089,20220813,230010089,0,0
19685,108,TRUE,900,,,,DOREIKU,1,TEST RUNNER,20220814,2614,20220814,2614,0,0
19686,56,TRUE,2932,,,,DOREIKU,1,TEST RUNNER,20220814,5556,20220814,5556,0,0
19687,110,TRUE,292,,,,DOREIKU,1,TEST RUNNER,20220814,5853,20220814,5853,0,0
19688,65,FALSE,3156,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,9012,20220814,9012,0,0
19689,107,TRUE,168,,,,DOREIKU,1,TEST RUNNER,20220814,9185,20220814,9185,0,0
19690,52,TRUE,121,,,,DOREIKU,1,TEST RUNNER,20220814,9310,20220814,9310,0,0
19691,111,TRUE,363,,,,DOREIKU,1,TEST RUNNER,20220814,9677,20220814,9677,0,0
19692,108,TRUE,913,,,,DOREIKU,1,TEST RUNNER,20220814,10003127,20220814,10003127,0,0
19693,56,TRUE,3344,,,,DOREIKU,1,TEST RUNNER,20220814,10006481,20220814,10006481,0,0
19694,110,TRUE,301,,,,DOREIKU,1,TEST RUNNER,20220814,10006820,20220814,10006820,0,0
19695,65,FALSE,3046,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,10009870,20220814,10009870,0,0
19696,107,TRUE,179,,,,DOREIKU,1,TEST RUNNER,20220814,10010053,20220814,10010053,0,0
19697,52,TRUE,253,,,,DOREIKU,1,TEST RUNNER,20220814,10010311,20220814,10010311,0,0
19698,111,TRUE,358,,,,DOREIKU,1,TEST RUNNER,20220814,10010673,20220814,10010673,0,0
19699,108,TRUE,929,,,,DOREIKU,1,TEST RUNNER,20220814,20003344,20220814,20003344,0,0
19700,56,TRUE,3012,,,,DOREIKU,1,TEST RUNNER,20220814,20006367,20220814,20006367,0,0
19701,110,TRUE,350,,,,DOREIKU,1,TEST RUNNER,20220814,20006722,20220814,20006722,0,0
19702,65,FALSE,3150,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,20009876,20220814,20009876,0,0
19703,107,TRUE,173,,,,DOREIKU,1,TEST RUNNER,20220814,20010053,20220814,20010053,0,0
19704,52,TRUE,212,,,,DOREIKU,1,TEST RUNNER,20220814,20010270,20220814,20010270,0,0
19705,111,TRUE,370,,,,DOREIKU,1,TEST RUNNER,20220814,20010643,20220814,20010643,0,0
19706,108,TRUE,818,,,,DOREIKU,1,TEST RUNNER,20220814,30002980,20220814,30002980,0,0
19707,56,TRUE,2919,,,,DOREIKU,1,TEST RUNNER,20220814,30005908,20220814,30005908,0,0
19708,110,TRUE,328,,,,DOREIKU,1,TEST RUNNER,20220814,30006242,20220814,30006242,0,0
19709,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,30009364,20220814,30009364,0,0
19710,107,TRUE,175,,,,DOREIKU,1,TEST RUNNER,20220814,30009543,20220814,30009543,0,0
19711,52,TRUE,122,,,,DOREIKU,1,TEST RUNNER,20220814,30009670,20220814,30009670,0,0
19712,111,TRUE,376,,,,DOREIKU,1,TEST RUNNER,20220814,30010050,20220814,30010050,0,0
19713,108,TRUE,870,,,,DOREIKU,1,TEST RUNNER,20220814,40002486,20220814,40002486,0,0
19714,56,TRUE,2700,,,,DOREIKU,1,TEST RUNNER,20220814,40005196,20220814,40005196,0,0
19715,110,TRUE,271,,,,DOREIKU,1,TEST RUNNER,20220814,40005473,20220814,40005473,0,0
19716,65,FALSE,3153,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,40008631,20220814,40008631,0,0
19717,107,TRUE,167,,,,DOREIKU,1,TEST RUNNER,20220814,40008802,20220814,40008802,0,0
19718,52,TRUE,132,,,,DOREIKU,1,TEST RUNNER,20220814,40008938,20220814,40008938,0,0
19719,111,TRUE,356,,,,DOREIKU,1,TEST RUNNER,20220814,40009298,20220814,40009298,0,0
19720,108,TRUE,861,,,,DOREIKU,1,TEST RUNNER,20220814,50002763,20220814,50002763,0,0
19721,56,TRUE,2623,,,,DOREIKU,1,TEST RUNNER,20220814,50005395,20220814,50005395,0,0
19722,110,TRUE,274,,,,DOREIKU,1,TEST RUNNER,20220814,50005674,20220814,50005674,0,0
19723,65,FALSE,3113,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,50008791,20220814,50008791,0,0
19724,107,TRUE,171,,,,DOREIKU,1,TEST RUNNER,20220814,50008966,20220814,50008966,0,0
19725,52,TRUE,226,,,,DOREIKU,1,TEST RUNNER,20220814,50009197,20220814,50009197,0,0
19726,111,TRUE,335,,,,DOREIKU,1,TEST RUNNER,20220814,50009539,20220814,50009539,0,0
19727,108,TRUE,812,,,,DOREIKU,1,TEST RUNNER,20220814,60002845,20220814,60002845,0,0
19728,56,TRUE,2612,,,,DOREIKU,1,TEST RUNNER,20220814,60005466,20220814,60005466,0,0
19729,110,TRUE,287,,,,DOREIKU,1,TEST RUNNER,20220814,60005757,20220814,60005757,0,0
19730,65,FALSE,3149,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,60008910,20220814,60008910,0,0
19731,107,TRUE,172,,,,DOREIKU,1,TEST RUNNER,20220814,60009086,20220814,60009086,0,0
19732,52,TRUE,178,,,,DOREIKU,1,TEST RUNNER,20220814,60009268,20220814,60009268,0,0
19733,111,TRUE,340,,,,DOREIKU,1,TEST RUNNER,20220814,60009612,20220814,60009612,0,0
19734,108,TRUE,934,,,,DOREIKU,1,TEST RUNNER,20220814,70003171,20220814,70003171,0,0
19735,56,TRUE,2743,,,,DOREIKU,1,TEST RUNNER,20220814,70005926,20220814,70005926,0,0
19736,110,TRUE,284,,,,DOREIKU,1,TEST RUNNER,20220814,70006215,20220814,70006215,0,0
19737,65,FALSE,3154,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,70009374,20220814,70009374,0,0
19738,107,TRUE,196,,,,DOREIKU,1,TEST RUNNER,20220814,70009577,20220814,70009577,0,0
19739,52,TRUE,165,,,,DOREIKU,1,TEST RUNNER,20220814,70009748,20220814,70009748,0,0
19740,111,TRUE,330,,,,DOREIKU,1,TEST RUNNER,20220814,70010082,20220814,70010082,0,0
19741,108,TRUE,933,,,,DOREIKU,1,TEST RUNNER,20220814,80002541,20220814,80002541,0,0
19742,56,TRUE,2685,,,,DOREIKU,1,TEST RUNNER,20220814,80005239,20220814,80005239,0,0
19743,110,TRUE,285,,,,DOREIKU,1,TEST RUNNER,20220814,80005529,20220814,80005529,0,0
19744,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,80008687,20220814,80008687,0,0
19745,107,TRUE,168,,,,DOREIKU,1,TEST RUNNER,20220814,80008859,20220814,80008859,0,0
19746,52,TRUE,161,,,,DOREIKU,1,TEST RUNNER,20220814,80009026,20220814,80009026,0,0
19747,111,TRUE,365,,,,DOREIKU,1,TEST RUNNER,20220814,80009395,20220814,80009395,0,0
19748,108,TRUE,814,,,,DOREIKU,1,TEST RUNNER,20220814,90002667,20220814,90002667,0,0
19749,56,TRUE,2621,,,,DOREIKU,1,TEST RUNNER,20220814,90005297,20220814,90005297,0,0
19750,110,TRUE,266,,,,DOREIKU,1,TEST RUNNER,20220814,90005567,20220814,90005567,0,0
19751,65,FALSE,3153,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,90008724,20220814,90008724,0,0
19752,107,TRUE,183,,,,DOREIKU,1,TEST RUNNER,20220814,90008911,20220814,90008911,0,0
19753,52,TRUE,172,,,,DOREIKU,1,TEST RUNNER,20220814,90009088,20220814,90009088,0,0
19754,111,TRUE,366,,,,DOREIKU,1,TEST RUNNER,20220814,90009460,20220814,90009460,0,0
19755,108,TRUE,850,,,,DOREIKU,1,TEST RUNNER,20220814,100002813,20220814,100002813,0,0
19756,56,TRUE,2654,,,,DOREIKU,1,TEST RUNNER,20220814,100005476,20220814,100005476,0,0
19757,110,TRUE,280,,,,DOREIKU,1,TEST RUNNER,20220814,100005761,20220814,100005761,0,0
19758,65,FALSE,3053,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,100008817,20220814,100008817,0,0
19759,107,TRUE,194,,,,DOREIKU,1,TEST RUNNER,20220814,100009015,20220814,100009015,0,0
19760,52,TRUE,120,,,,DOREIKU,1,TEST RUNNER,20220814,100009140,20220814,100009140,0,0
19761,111,TRUE,357,,,,DOREIKU,1,TEST RUNNER,20220814,100009500,20220814,100009500,0,0
19762,108,TRUE,754,,,,DOREIKU,1,TEST RUNNER,20220814,110002746,20220814,110002746,0,0
19763,56,TRUE,2727,,,,DOREIKU,1,TEST RUNNER,20220814,110005489,20220814,110005489,0,0
19764,110,TRUE,285,,,,DOREIKU,1,TEST RUNNER,20220814,110005779,20220814,110005779,0,0
19765,65,FALSE,3046,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,110008830,20220814,110008830,0,0
19766,107,TRUE,177,,,,DOREIKU,1,TEST RUNNER,20220814,110009010,20220814,110009010,0,0
19767,52,TRUE,137,,,,DOREIKU,1,TEST RUNNER,20220814,110009153,20220814,110009153,0,0
19768,111,TRUE,413,,,,DOREIKU,1,TEST RUNNER,20220814,110009572,20220814,110009572,0,0
19769,108,TRUE,882,,,,DOREIKU,1,TEST RUNNER,20220814,120002918,20220814,120002918,0,0
19770,56,TRUE,2787,,,,DOREIKU,1,TEST RUNNER,20220814,120005713,20220814,120005713,0,0
19771,110,TRUE,285,,,,DOREIKU,1,TEST RUNNER,20220814,120006003,20220814,120006003,0,0
19772,65,FALSE,3127,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,120009133,20220814,120009133,0,0
19773,107,TRUE,176,,,,DOREIKU,1,TEST RUNNER,20220814,120009312,20220814,120009312,0,0
19774,52,TRUE,126,,,,DOREIKU,1,TEST RUNNER,20220814,120009442,20220814,120009442,0,0
19775,111,TRUE,351,,,,DOREIKU,1,TEST RUNNER,20220814,120009796,20220814,120009796,0,0
19776,108,TRUE,944,,,,DOREIKU,1,TEST RUNNER,20220814,130003252,20220814,130003252,0,0
19777,56,TRUE,2725,,,,DOREIKU,1,TEST RUNNER,20220814,130005987,20220814,130005987,0,0
19778,110,TRUE,293,,,,DOREIKU,1,TEST RUNNER,20220814,130006285,20220814,130006285,0,0
19779,65,FALSE,3121,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,130009410,20220814,130009410,0,0
19780,107,TRUE,204,,,,DOREIKU,1,TEST RUNNER,20220814,130009620,20220814,130009620,0,0
19781,52,TRUE,137,,,,DOREIKU,1,TEST RUNNER,20220814,130009763,20220814,130009763,0,0
19782,111,TRUE,364,,,,DOREIKU,1,TEST RUNNER,20220814,130010132,20220814,130010132,0,0
19783,108,TRUE,838,,,,DOREIKU,1,TEST RUNNER,20220814,140002470,20220814,140002470,0,0
19784,56,TRUE,2682,,,,DOREIKU,1,TEST RUNNER,20220814,140005159,20220814,140005159,0,0
19785,110,TRUE,286,,,,DOREIKU,1,TEST RUNNER,20220814,140005451,20220814,140005451,0,0
19786,65,FALSE,3154,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,140008608,20220814,140008608,0,0
19787,107,TRUE,187,,,,DOREIKU,1,TEST RUNNER,20220814,140008801,20220814,140008801,0,0
19788,52,TRUE,146,,,,DOREIKU,1,TEST RUNNER,20220814,140008952,20220814,140008952,0,0
19789,111,TRUE,332,,,,DOREIKU,1,TEST RUNNER,20220814,140009289,20220814,140009289,0,0
19790,108,TRUE,832,,,,DOREIKU,1,TEST RUNNER,20220814,150002579,20220814,150002579,0,0
19791,56,TRUE,2605,,,,DOREIKU,1,TEST RUNNER,20220814,150005193,20220814,150005193,0,0
19792,110,TRUE,269,,,,DOREIKU,1,TEST RUNNER,20220814,150005467,20220814,150005467,0,0
19793,65,FALSE,3155,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,150008625,20220814,150008625,0,0
19794,107,TRUE,218,,,,DOREIKU,1,TEST RUNNER,20220814,150008848,20220814,150008848,0,0
19795,52,TRUE,89,,,,DOREIKU,1,TEST RUNNER,20220814,150008942,20220814,150008942,0,0
19796,111,TRUE,344,,,,DOREIKU,1,TEST RUNNER,20220814,150009290,20220814,150009290,0,0
19797,108,TRUE,867,,,,DOREIKU,1,TEST RUNNER,20220814,160002665,20220814,160002665,0,0
19798,56,TRUE,2663,,,,DOREIKU,1,TEST RUNNER,20220814,160005339,20220814,160005339,0,0
19799,110,TRUE,295,,,,DOREIKU,1,TEST RUNNER,20220814,160005640,20220814,160005640,0,0
19800,65,FALSE,3119,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,160008762,20220814,160008762,0,0
19801,107,TRUE,174,,,,DOREIKU,1,TEST RUNNER,20220814,160008943,20220814,160008943,0,0
19802,52,TRUE,158,,,,DOREIKU,1,TEST RUNNER,20220814,160009105,20220814,160009105,0,0
19803,111,TRUE,400,,,,DOREIKU,1,TEST RUNNER,20220814,160009510,20220814,160009510,0,0
19804,108,TRUE,939,,,,DOREIKU,1,TEST RUNNER,20220814,170002951,20220814,170002951,0,0
19805,56,TRUE,2730,,,,DOREIKU,1,TEST RUNNER,20220814,170005691,20220814,170005691,0,0
19806,110,TRUE,280,,,,DOREIKU,1,TEST RUNNER,20220814,170005976,20220814,170005976,0,0
19807,65,FALSE,3118,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,170009097,20220814,170009097,0,0
19808,107,TRUE,195,,,,DOREIKU,1,TEST RUNNER,20220814,170009298,20220814,170009298,0,0
19809,52,TRUE,159,,,,DOREIKU,1,TEST RUNNER,20220814,170009461,20220814,170009461,0,0
19810,111,TRUE,393,,,,DOREIKU,1,TEST RUNNER,20220814,170009857,20220814,170009857,0,0
19811,108,TRUE,987,,,,DOREIKU,1,TEST RUNNER,20220814,180002320,20220814,180002320,0,0
19812,56,TRUE,2639,,,,DOREIKU,1,TEST RUNNER,20220814,180004969,20220814,180004969,0,0
19813,110,TRUE,347,,,,DOREIKU,1,TEST RUNNER,20220814,180005321,20220814,180005321,0,0
19814,65,FALSE,3116,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,180008441,20220814,180008441,0,0
19815,107,TRUE,179,,,,DOREIKU,1,TEST RUNNER,20220814,180008625,20220814,180008625,0,0
19816,52,TRUE,139,,,,DOREIKU,1,TEST RUNNER,20220814,180008769,20220814,180008769,0,0
19817,111,TRUE,353,,,,DOREIKU,1,TEST RUNNER,20220814,180009127,20220814,180009127,0,0
19818,108,TRUE,855,,,,DOREIKU,1,TEST RUNNER,20220814,190002506,20220814,190002506,0,0
19819,56,TRUE,2661,,,,DOREIKU,1,TEST RUNNER,20220814,190005177,20220814,190005177,0,0
19820,110,TRUE,363,,,,DOREIKU,1,TEST RUNNER,20220814,190005544,20220814,190005544,0,0
19821,65,FALSE,3117,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,190008665,20220814,190008665,0,0
19822,107,TRUE,171,,,,DOREIKU,1,TEST RUNNER,20220814,190008840,20220814,190008840,0,0
19823,52,TRUE,266,,,,DOREIKU,1,TEST RUNNER,20220814,190009111,20220814,190009111,0,0
19824,111,TRUE,408,,,,DOREIKU,1,TEST RUNNER,20220814,190009524,20220814,190009524,0,0
19825,108,TRUE,824,,,,DOREIKU,1,TEST RUNNER,20220814,200002848,20220814,200002848,0,0
19826,56,TRUE,2566,,,,DOREIKU,1,TEST RUNNER,20220814,200005430,20220814,200005430,0,0
19827,110,TRUE,291,,,,DOREIKU,1,TEST RUNNER,20220814,200005725,20220814,200005725,0,0
19828,65,FALSE,3114,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,200008843,20220814,200008843,0,0
19829,107,TRUE,190,,,,DOREIKU,1,TEST RUNNER,20220814,200009038,20220814,200009038,0,0
19830,52,TRUE,158,,,,DOREIKU,1,TEST RUNNER,20220814,200009201,20220814,200009201,0,0
19831,111,TRUE,345,,,,DOREIKU,1,TEST RUNNER,20220814,200009552,20220814,200009552,0,0
19832,108,TRUE,897,,,,DOREIKU,1,TEST RUNNER,20220814,210002953,20220814,210002953,0,0
19833,56,TRUE,2636,,,,DOREIKU,1,TEST RUNNER,20220814,210005599,20220814,210005599,0,0
19834,110,TRUE,268,,,,DOREIKU,1,TEST RUNNER,20220814,210005871,20220814,210005871,0,0
19835,65,FALSE,3158,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,210009032,20220814,210009032,0,0
19836,107,TRUE,205,,,,DOREIKU,1,TEST RUNNER,20220814,210009243,20220814,210009243,0,0
19837,52,TRUE,133,,,,DOREIKU,1,TEST RUNNER,20220814,210009381,20220814,210009381,0,0
19838,111,TRUE,431,,,,DOREIKU,1,TEST RUNNER,20220814,210009816,20220814,210009816,0,0
19839,108,TRUE,808,,,,DOREIKU,1,TEST RUNNER,20220814,220003130,20220814,220003130,0,0
19840,56,TRUE,2677,,,,DOREIKU,1,TEST RUNNER,20220814,220005816,20220814,220005816,0,0
19841,110,TRUE,352,,,,DOREIKU,1,TEST RUNNER,20220814,220006173,20220814,220006173,0,0
19842,65,FALSE,3154,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,220009331,20220814,220009331,0,0
19843,107,TRUE,167,,,,DOREIKU,1,TEST RUNNER,20220814,220009504,20220814,220009504,0,0
19844,52,TRUE,151,,,,DOREIKU,1,TEST RUNNER,20220814,220009660,20220814,220009660,0,0
19845,111,TRUE,370,,,,DOREIKU,1,TEST RUNNER,20220814,220010034,20220814,220010034,0,0
19846,108,TRUE,887,,,,DOREIKU,1,TEST RUNNER,20220814,230002416,20220814,230002416,0,0
19847,56,TRUE,2656,,,,DOREIKU,1,TEST RUNNER,20220814,230005084,20220814,230005084,0,0
19848,110,TRUE,349,,,,DOREIKU,1,TEST RUNNER,20220814,230005438,20220814,230005438,0,0
19849,65,FALSE,3048,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220814,230008489,20220814,230008489,0,0
19850,107,TRUE,185,,,,DOREIKU,1,TEST RUNNER,20220814,230008678,20220814,230008678,0,0
19851,52,TRUE,303,,,,DOREIKU,1,TEST RUNNER,20220814,230008985,20220814,230008985,0,0
19852,111,TRUE,504,,,,DOREIKU,1,TEST RUNNER,20220814,230009492,20220814,230009492,0,0
19853,108,TRUE,1046,,,,DOREIKU,1,TEST RUNNER,20220815,3196,20220815,3196,0,0
19854,56,TRUE,2752,,,,DOREIKU,1,TEST RUNNER,20220815,5958,20220815,5958,0,0
19855,110,TRUE,325,,,,DOREIKU,1,TEST RUNNER,20220815,6287,20220815,6287,0,0
19856,65,FALSE,3152,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220815,9443,20220815,9443,0,0
19857,107,TRUE,182,,,,DOREIKU,1,TEST RUNNER,20220815,9629,20220815,9629,0,0
19858,52,TRUE,190,,,,DOREIKU,1,TEST RUNNER,20220815,9823,20220815,9823,0,0
19859,111,TRUE,539,,,,DOREIKU,1,TEST RUNNER,20220815,10365,20220815,10365,0,0
19860,108,TRUE,859,,,,DOREIKU,1,TEST RUNNER,20220815,10002626,20220815,10002626,0,0
19861,56,TRUE,2892,,,,DOREIKU,1,TEST RUNNER,20220815,10005527,20220815,10005527,0,0
19862,110,TRUE,282,,,,DOREIKU,1,TEST RUNNER,20220815,10005814,20220815,10005814,0,0
19863,65,FALSE,3156,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220815,10008974,20220815,10008974,0,0
19864,107,TRUE,177,,,,DOREIKU,1,TEST RUNNER,20220815,10009155,20220815,10009155,0,0
19865,52,TRUE,155,,,,DOREIKU,1,TEST RUNNER,20220815,10009314,20220815,10009314,0,0
19866,111,TRUE,384,,,,DOREIKU,1,TEST RUNNER,20220815,10009701,20220815,10009701,0,0
19867,108,TRUE,825,,,,DOREIKU,1,TEST RUNNER,20220815,20003018,20220815,20003018,0,0
19868,56,TRUE,2697,,,,DOREIKU,1,TEST RUNNER,20220815,20005724,20220815,20005724,0,0
19869,110,TRUE,274,,,,DOREIKU,1,TEST RUNNER,20220815,20006003,20220815,20006003,0,0
19870,65,FALSE,3150,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220815,20009156,20220815,20009156,0,0
19871,107,TRUE,170,,,,DOREIKU,1,TEST RUNNER,20220815,20009329,20220815,20009329,0,0
19872,52,TRUE,156,,,,DOREIKU,1,TEST RUNNER,20220815,20009490,20220815,20009490,0,0
19873,111,TRUE,345,,,,DOREIKU,1,TEST RUNNER,20220815,20009840,20220815,20009840,0,0
19874,108,TRUE,928,,,,DOREIKU,1,TEST RUNNER,20220815,30003292,20220815,30003292,0,0
19875,56,TRUE,2758,,,,DOREIKU,1,TEST RUNNER,20220815,30006060,20220815,30006060,0,0
19876,110,TRUE,290,,,,DOREIKU,1,TEST RUNNER,20220815,30006356,20220815,30006356,0,0
19877,65,FALSE,3049,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220815,30009408,20220815,30009408,0,0
19878,107,TRUE,167,,,,DOREIKU,1,TEST RUNNER,20220815,30009579,20220815,30009579,0,0
19879,52,TRUE,227,,,,DOREIKU,1,TEST RUNNER,20220815,30009810,20220815,30009810,0,0
19880,111,TRUE,342,,,,DOREIKU,1,TEST RUNNER,20220815,30010155,20220815,30010155,0,0
19881,108,TRUE,895,,,,DOREIKU,1,TEST RUNNER,20220815,40002561,20220815,40002561,0,0
19882,56,TRUE,2808,,,,DOREIKU,1,TEST RUNNER,20220815,40005378,20220815,40005378,0,0
19883,110,TRUE,276,,,,DOREIKU,1,TEST RUNNER,20220815,40005658,20220815,40005658,0,0
19884,65,FALSE,3114,,Connect to www.yoooon.com:443 [www.yoooon.com/35.170.247.142] failed: connect timed out,,DOREIKU,1,TEST RUNNER,20220815,40008776,20220815,40008776,0,0
19885,107,TRUE,175,,,,DOREIKU,1,TEST RUNNER,20220815,40008954,20220815,40008954,0,0
19886,52,TRUE,193,,,,DOREIKU,1,TEST RUNNER,20220815,40009152,20220815,40009152,0,0
19887,111,TRUE,355,,,,DOREIKU,1,TEST RUNNER,20220815,40009511,20220815,40009511,0,0
19888,108,TRUE,858,,,,DOREIKU,1,TEST RUNNER,20220815,50002894,20220815,50002894,0,0
